"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         271,      -3.407703447,      -1.093325295,      -1.450749924,          1.995721,      -5.169224694
          0,           0,         272,      -3.405510041,      -1.093129237,      -1.449480388,       1.998024045,      -5.165169936
          0,           0,         273,      -3.403043398,      -1.092901779,      -1.448928041,       2.000721258,      -5.161125823
          0,           0,         274,      -3.400650168,      -1.092716207,      -1.449006284,       2.003362305,      -5.157092016
          0,           0,         275,      -3.398349952,      -1.092511458,      -1.448802023,       2.005826872,      -5.153069985
          0,           0,         276,      -3.396029776,       -1.09227004,      -1.447789347,       2.008216963,      -5.149060026
          0,           0,         277,      -3.393622586,      -1.092030963,      -1.445889489,       2.010623138,      -5.145061654
          0,           0,         278,      -3.391140735,      -1.091832661,      -1.443319666,       2.013057525,      -5.141076532
          0,           0,         279,      -3.388829163,      -1.091651964,      -1.440457456,       2.015271782,       -5.13710451
          0,           0,         280,      -3.386703389,      -1.091479522,      -1.437787527,       2.017352758,      -5.133145271
          0,           0,         281,      -3.384755428,      -1.091342062,      -1.436153877,       2.019360747,      -5.129194664
          0,           0,         282,       -3.38282805,       -1.09122515,        -1.4353788,       2.021420728,      -5.125257031
          0,           0,         283,      -3.380927391,      -1.091063424,       -1.43481868,       2.023429481,      -5.121334291
          0,           0,         284,      -3.378996282,      -1.090798312,      -1.433906279,       2.025416968,      -5.117419751
          0,           0,         285,      -3.376991795,      -1.090427987,      -1.432685639,       2.027424746,      -5.113512594
          0,           0,         286,      -3.374967028,      -1.089990027,       -1.43134282,       2.029393144,      -5.109613426
          0,           0,         287,       -3.37274778,       -1.08956611,      -1.430036757,       2.031553055,      -5.105723115
          0,           0,         288,      -3.370348878,       -1.08921789,      -1.428720552,       2.033877683,      -5.101843334
          0,           0,         289,      -3.367861584,      -1.088968336,      -1.427342064,       2.036257381,      -5.097975418
          0,           0,         290,      -3.365355694,       -1.08880957,      -1.425858449,       2.038622624,      -5.094117514
          0,           0,         291,      -3.362872613,       -1.08871745,      -1.424215979,       2.040944423,      -5.090268094
          0,           0,         292,      -3.360443674,       -1.08867249,      -1.422393238,       2.043205182,      -5.086427037
          0,           0,         293,      -3.358180435,      -1.088676127,      -1.420433238,       2.045290564,      -5.082612477
          0,           0,         294,      -3.355952901,      -1.088732085,       -1.41845456,       2.047376594,       -5.07882252
          0,           0,         295,      -3.353764964,      -1.088834751,      -1.416442524,       2.049454714,       -5.07503573
          0,           0,         296,      -3.351632233,      -1.088963377,       -1.41442371,       2.051504396,      -5.071250617
          0,           0,         297,      -3.349564866,      -1.089099301,      -1.412440222,       2.053512483,      -5.067463751
          0,           0,         298,      -3.347589577,      -1.089272768,      -1.410485088,       2.055448545,      -5.063676204
          0,           0,         299,      -3.345716711,      -1.089409839,      -1.408674464,       2.057306208,       -5.05988562
          0,           0,         300,       -3.34393449,      -1.089512844,      -1.407025182,       2.059102035,      -5.056089033
          0,           0,         301,        -3.3422444,      -1.089823429,      -1.405617568,       2.060833544,       -5.05228947
          0,           0,         302,      -3.340432331,       -1.09009912,      -1.404551594,        2.06277674,      -5.048500819
          0,           0,         303,      -3.338618042,      -1.090220164,      -1.403713192,       2.064811283,      -5.044722442
          0,           0,         304,      -3.336860467,      -1.090204588,      -1.402830166,       2.066812911,       -5.04100922
          0,           0,         305,      -3.335145323,      -1.090092747,      -1.401799462,       2.068756648,      -5.037304481
          0,           0,         306,      -3.333444876,      -1.090004904,      -1.400704977,       2.070656766,      -5.033611392
          0,           0,         307,      -3.331764889,      -1.089724792,      -1.399679162,       2.072507711,       -5.02993057
          0,           0,         308,      -3.330116859,      -1.089277541,      -1.398833625,       2.074304744,      -5.026261757
          0,           0,         309,      -3.328544714,      -1.088692221,      -1.398252356,        2.07600973,      -5.022608563
          0,           0,         310,      -3.327085379,      -1.087985114,       -1.39797491,       2.077599344,      -5.018984662
          0,           0,         311,      -3.325747583,      -1.087182944,      -1.397956657,       2.079114535,      -5.015368169
          0,           0,         312,      -3.324521852,      -1.086303318,      -1.397983635,       2.080551985,      -5.011765066
          0,           0,         313,      -3.323377527,      -1.085341967,      -1.397909831,       2.081909691,      -5.008175518
          0,           0,         314,      -3.322291612,       -1.08429763,      -1.397651658,       2.083193375,      -5.004595743
          0,           0,         315,      -3.321309701,       -1.08317278,      -1.397150152,       2.084343238,      -5.001027286
          0,           0,         316,      -3.320487201,      -1.081975439,        -1.3963951,        2.08532785,      -4.997469367
          0,           0,         317,      -3.319759155,      -1.080705871,      -1.395451926,       2.086227918,      -4.993920511
          0,           0,         318,      -3.319150971,      -1.079368121,       -1.39435159,       2.086995143,      -4.990381595
          0,           0,         319,      -3.318671261,      -1.077979408,      -1.393135798,       2.087617172,      -4.986847012
          0,           0,         320,      -3.318317525,      -1.076557643,      -1.391798719,       2.088104463,      -4.983316471
          0,           0,         321,      -3.318080829,      -1.075120901,      -1.390327262,       2.088476313,       -4.97978918
          0,           0,         322,      -3.317946968,      -1.073682841,      -1.388727247,       2.088754615,      -4.976267708
          0,           0,         323,      -3.317903498,      -1.072251005,       -1.38701275,       2.088953438,       -4.97275113
          0,           0,         324,      -3.317941395,       -1.07083138,      -1.385207543,       2.089079688,      -4.969236398
          0,           0,         325,      -3.318051711,      -1.069429861,        -1.3833447,       2.089139801,      -4.965722761
          0,           0,         326,      -3.318199315,      -1.068048174,      -1.381467677,       2.089165583,      -4.962209599
          0,           0,         327,      -3.318436893,      -1.066695969,      -1.379606028,       2.089101275,      -4.958703273
          0,           0,         328,      -3.318723436,      -1.065372666,      -1.377761281,       2.088997227,      -4.955203154
          0,           0,         329,      -3.319045589,      -1.064038262,      -1.375890324,        2.08886618,      -4.951710008
          0,           0,         330,      -3.319422073,      -1.062683915,        -1.3739804,       2.088687841,      -4.948221477
          0,           0,         331,       -3.32003801,      -1.061311626,       -1.37196129,        2.08826712,       -4.94473238
          0,           0,         332,      -3.320644177,      -1.059936442,      -1.369849987,       2.087905058,      -4.941241537
          0,           0,         333,      -3.321243923,      -1.058545548,       -1.36759541,       2.087563619,      -4.937749889
          0,           0,         334,      -3.321848383,      -1.057130834,      -1.365204596,       2.087210114,      -4.934256461
          0,           0,         335,      -3.322462816,      -1.055694776,      -1.362715842,       2.086833565,      -4.930760319
          0,           0,         336,      -3.323299958,      -1.054236455,      -1.360211917,        2.08619531,      -4.927260563
          0,           0,         337,      -3.324178437,      -1.052772236,      -1.357573817,       2.085568068,      -4.923757178
