"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         287,       -4.45889226,      -2.964091587,      -3.403442445,      -3.982936827,      0.7452960567
          0,           0,         288,      -4.463015456,      -2.966850968,      -3.403782857,      -3.984751953,      0.7321095698
          0,           0,         289,      -4.467661058,      -2.969654691,      -3.399779465,      -3.986423161,       0.729649669
          0,           0,         290,      -4.472738743,       -2.97250105,      -3.392699046,      -3.987818231,      0.7297462317
          0,           0,         291,      -4.478115717,      -2.975379334,      -3.384093226,      -3.988806685,      0.7316173811
          0,           0,         292,      -4.483629163,      -2.978275478,       -3.37547405,      -3.989065296,      0.7354073162
          0,           0,         293,      -4.489103545,        -2.9811717,      -3.368110692,      -3.989572084,      0.7397054691
          0,           0,         294,      -4.494370711,      -2.984050486,      -3.362947233,      -3.989906978,      0.7466223985
          0,           0,         295,      -4.499293188,      -2.986894655,      -3.360586019,      -3.989478574,      0.7478344454
          0,           0,         296,      -4.503784503,      -2.989684928,      -3.361318668,      -3.988783826,      0.7354995916
          0,           0,         297,      -4.507822632,      -2.992407195,      -3.365145632,      -3.988116561,       0.725092792
          0,           0,         298,      -4.511453827,      -2.995069495,      -3.371740537,      -3.987877761,      0.7155411539
          0,           0,         299,      -4.514792125,      -2.997692043,      -3.380483774,       -3.98810438,      0.7114861025
          0,           0,         300,      -4.517998563,      -3.000303053,       -3.39047213,      -3.988765791,      0.7057073981
          0,           0,         301,      -4.521257915,      -3.002937625,      -3.400561043,      -3.989115109,      0.6997913057
          0,           0,         302,      -4.524750867,      -3.005631894,      -3.409482172,      -3.989238332,      0.6930672868
          0,           0,         303,      -4.528629113,       -3.00841778,      -3.416081294,      -3.990485944,      0.6828884612
          0,           0,         304,      -4.532993403,      -3.011323784,      -3.419591685,      -3.990880676,      0.6672120237
          0,           0,         305,       -4.53787867,      -3.014359498,       -3.41987502,      -3.991062135,      0.6596723254
          0,           0,         306,      -4.543249328,      -3.017503159,      -3.417476387,      -3.991292454,      0.6470598108
          0,           0,         307,      -4.548996479,      -3.020741224,      -3.413420853,      -3.991925771,      0.6450092795
          0,           0,         308,      -4.554962018,      -3.024047109,      -3.408968296,      -3.992733274,      0.6436381221
          0,           0,         309,      -4.560958765,      -3.027385486,      -3.405381747,      -3.993434841,      0.6454865898
          0,           0,         310,      -4.566796675,      -3.030717016,      -3.403712639,      -3.993962464,       0.653957374
          0,           0,         311,      -4.572316635,      -3.034008211,      -3.404688627,      -3.993930263,      0.6575959136
          0,           0,         312,      -4.577421074,      -3.037235055,      -3.408669218,      -3.993470548,      0.6553813071
          0,           0,         313,      -4.582093206,      -3.040385788,      -3.415632459,      -3.992535408,      0.6438825197
          0,           0,         314,      -4.586401341,      -3.043462946,      -3.425178852,      -3.992095858,      0.6389767125
          0,           0,         315,      -4.590486105,      -3.046484831,      -3.436539001,      -3.991654519,      0.6316792288
          0,           0,         316,      -4.594536843,      -3.049468741,      -3.448632008,      -3.991279402,      0.6224506919
          0,           0,         317,      -4.598756048,      -3.052439672,      -3.460124918,      -3.991108785,        0.61249759
          0,           0,         318,      -4.603317149,      -3.055425934,      -3.469724751,      -3.991200152,      0.5984752966
          0,           0,         319,      -4.608331404,      -3.058460552,      -3.476473394,       -3.99150527,      0.5930203959
          0,           0,         320,      -4.613833707,      -3.061564141,      -3.480062671,      -3.992012761,       0.591709574
          0,           0,         321,      -4.619776795,        -3.0647452,      -3.480916625,      -3.992604414,      0.5893845875
          0,           0,         322,      -4.626041817,      -3.068000054,      -3.480039886,      -3.993112709,      0.5847471987
          0,           0,         323,      -4.632463415,      -3.071316004,      -3.478699299,      -3.993324037,      0.5814950961
          0,           0,         324,      -4.638865367,      -3.074674967,      -3.478084289,      -3.993230137,      0.5823336462
          0,           0,         325,      -4.645101503,      -3.078055197,      -3.479064922,      -3.993278639,      0.5815250955
          0,           0,         326,      -4.651091343,      -3.081439222,      -3.482076951,      -3.993126356,      0.5747806674
          0,           0,         327,      -4.656843039,      -3.084810383,      -3.487066244,      -3.992670961,       0.568721819
          0,           0,         328,      -4.662447799,      -3.088163658,      -3.493524272,      -3.992175005,      0.5536373864
          0,           0,         329,      -4.668057589,      -3.091509002,      -3.500579592,      -3.991800507,      0.5467136726
          0,           0,         330,      -4.673845865,      -3.094862811,      -3.507189404,      -3.991372926,      0.5404522565
          0,           0,         331,      -4.679966649,      -3.098242833,      -3.512430838,      -3.990728418,       0.532354453
          0,           0,         332,      -4.686514559,      -3.101664336,      -3.515758907,       -3.98980025,      0.5157980347
          0,           0,         333,      -4.693498883,      -3.105137178,      -3.517189435,      -3.988534875,      0.5029206897
          0,           0,         334,      -4.700837136,      -3.108661308,      -3.517271372,      -3.986871381,      0.4908247632
          0,           0,         335,         -4.708367,      -3.112227597,      -3.516916874,      -3.984875486,      0.4797556618
          0,           0,         336,      -4.715878457,      -3.115822403,      -3.517125859,      -3.982650946,      0.4749251857
          0,           0,         337,      -4.723159654,      -3.119429914,      -3.518738125,      -3.980315757,      0.4737662518
