"Coordinates:0","Coordinates:1","Coordinates:2","Density","Energy","Exact Density:0","Exact Density:1","Exact Mach:0","Exact Mach:1","Exact Pressure:0","Exact Pressure:1","Exact Temperature:0","Exact Temperature:1","Exact Velocity:0","Exact Velocity:1","Exact Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.11126976e+01,-7.80000000e+01,-7.80000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.13955364e+01,-7.78000031e+01,-7.78000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.16783867e+01,-7.75999985e+01,-7.75999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.19612236e+01,-7.74000015e+01,-7.74000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.22440720e+01,-7.71999969e+01,-7.71999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.25269127e+01,-7.70000000e+01,-7.70000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.28097496e+01,-7.68000031e+01,-7.68000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.30925980e+01,-7.65999985e+01,-7.65999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.33754387e+01,-7.64000015e+01,-7.64000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.36582870e+01,-7.61999969e+01,-7.61999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.39411240e+01,-7.60000000e+01,-7.60000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.42239647e+01,-7.58000031e+01,-7.58000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.45068130e+01,-7.55999985e+01,-7.55999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.47896500e+01,-7.54000015e+01,-7.54000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.50725021e+01,-7.51999969e+01,-7.51999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.53553391e+01,-7.50000000e+01,-7.50000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.56381760e+01,-7.48000031e+01,-7.48000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.59210281e+01,-7.45999985e+01,-7.45999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.62038651e+01,-7.44000015e+01,-7.44000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.64867134e+01,-7.41999969e+01,-7.41999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.67695541e+01,-7.40000000e+01,-7.40000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.70523911e+01,-7.38000031e+01,-7.38000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.73352394e+01,-7.35999985e+01,-7.35999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.76180801e+01,-7.34000015e+01,-7.34000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.79009285e+01,-7.31999969e+01,-7.31999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.81837654e+01,-7.30000000e+01,-7.30000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.84666061e+01,-7.28000031e+01,-7.28000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.87494545e+01,-7.25999985e+01,-7.25999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.90322914e+01,-7.24000015e+01,-7.24000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.93151398e+01,-7.21999969e+01,-7.21999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.95979805e+01,-7.20000000e+01,-7.20000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.98808174e+01,-7.18000031e+01,-7.18000031e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.01636658e+01,-7.15999985e+01,-7.15999985e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.04465065e+01,-7.14000015e+01,-7.14000015e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.07293549e+01,-7.11999969e+01,-7.11999969e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.10121918e+01,-7.10000000e+01,-7.10000000e+01,0.00000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.12950325e+01,-7.08000031e+01,-7.08000031e+01,0.00000000e+00
-7.05999985e+01,-7.05999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.93679829e-14,0.00000000e+00,1.00000000e+05,1.52353328e-16,3.00000000e+02,6.94447573e+02,-8.55731210e-14,0.00000000e+00,1,4.15778809e+01,-7.05999985e+01,-7.05999985e+01,0.00000000e+00
-7.04000015e+01,-7.04000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.76553704e-14,0.00000000e+00,1.00000000e+05,1.45920364e-16,3.00000000e+02,6.94447573e+02,-8.40982645e-14,0.00000000e+00,1,4.18607178e+01,-7.04000015e+01,-7.04000015e+01,0.00000000e+00
-7.01999969e+01,-7.01999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.59426901e-14,0.00000000e+00,1.00000000e+05,1.39487136e-16,3.00000000e+02,6.94447573e+02,-8.26233518e-14,0.00000000e+00,1,4.21435699e+01,-7.01999969e+01,-7.01999969e+01,0.00000000e+00
-7.00000000e+01,-7.00000000e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.42300843e-14,0.00000000e+00,1.00000000e+05,1.33054172e-16,3.00000000e+02,6.94447573e+02,-8.11484953e-14,0.00000000e+00,1,4.24264069e+01,-7.00000000e+01,-7.00000000e+01,0.00000000e+00
-6.98000031e+01,-6.98000031e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.25174718e-14,0.00000000e+00,1.00000000e+05,1.26621195e-16,3.00000000e+02,6.94447573e+02,-7.96736388e-14,0.00000000e+00,1,4.27092438e+01,-6.98000031e+01,-6.98000031e+01,0.00000000e+00
-6.95999985e+01,-6.95999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.08047915e-14,0.00000000e+00,1.00000000e+05,1.20187980e-16,3.00000000e+02,6.94447573e+02,-7.81987261e-14,0.00000000e+00,1,4.29920959e+01,-6.95999985e+01,-6.95999985e+01,0.00000000e+00
-6.94000015e+01,-6.94000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.90921790e-14,0.00000000e+00,1.00000000e+05,1.13755003e-16,3.00000000e+02,6.94447573e+02,-7.67238696e-14,0.00000000e+00,1,4.32749329e+01,-6.94000015e+01,-6.94000015e+01,0.00000000e+00
-6.91999969e+01,-6.91999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.73795055e-14,0.00000000e+00,1.00000000e+05,1.07321781e-16,3.00000000e+02,6.94447573e+02,-7.52489568e-14,0.00000000e+00,1,4.35577812e+01,-6.91999969e+01,-6.91999969e+01,0.00000000e+00
-6.90000000e+01,-6.90000000e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.56668930e-14,0.00000000e+00,1.00000000e+05,1.00888811e-16,3.00000000e+02,6.94447573e+02,-7.37741003e-14,0.00000000e+00,1,4.38406219e+01,-6.90000000e+01,-6.90000000e+01,0.00000000e+00
-6.88000031e+01,-6.88000031e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.39542804e-14,0.00000000e+00,1.00000000e+05,9.44558336e-17,3.00000000e+02,6.94447573e+02,-7.22992439e-14,0.00000000e+00,1,4.41234589e+01,-6.88000031e+01,-6.88000031e+01,0.00000000e+00
-6.85999985e+01,-6.85999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.22416069e-14,0.00000000e+00,1.00000000e+05,8.80226183e-17,3.00000000e+02,6.94447573e+02,-7.08243311e-14,0.00000000e+00,1,4.44063072e+01,-6.85999985e+01,-6.85999985e+01,0.00000000e+00
-6.84000015e+01,-6.84000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.05289944e-14,0.00000000e+00,1.00000000e+05,8.15896413e-17,3.00000000e+02,6.94447573e+02,-6.93494746e-14,0.00000000e+00,1,4.46891479e+01,-6.84000015e+01,-6.84000015e+01,0.00000000e+00
-6.81999969e+01,-6.81999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.88163141e-14,0.00000000e+00,1.00000000e+05,7.51564261e-17,3.00000000e+02,6.94447573e+02,-6.78745619e-14,0.00000000e+00,1,4.49719963e+01,-6.81999969e+01,-6.81999969e+01,0.00000000e+00
-6.80000000e+01,-6.80000000e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.71037083e-14,0.00000000e+00,1.00000000e+05,6.87234491e-17,3.00000000e+02,6.94447573e+02,-6.63997054e-14,0.00000000e+00,1,4.52548332e+01,-6.80000000e+01,-6.80000000e+01,0.00000000e+00
-6.78000031e+01,-6.78000031e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.53910958e-14,0.00000000e+00,1.00000000e+05,6.22904787e-17,3.00000000e+02,6.94447573e+02,-6.49248489e-14,0.00000000e+00,1,4.55376740e+01,-6.78000031e+01,-6.78000031e+01,0.00000000e+00
-6.75999985e+01,-6.75999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.36784155e-14,0.00000000e+00,1.00000000e+05,5.58572568e-17,3.00000000e+02,6.94447573e+02,-6.34499362e-14,0.00000000e+00,1,4.58205223e+01,-6.75999985e+01,-6.75999985e+01,0.00000000e+00
-6.74000015e+01,-6.74000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.22869030e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-6.22516010e-14,0.00000000e+00,1,4.61033592e+01,-6.74000015e+01,-6.74000015e+01,0.00000000e+00
-6.71999969e+01,-6.71999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.13853076e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-6.14751705e-14,0.00000000e+00,1,4.63862076e+01,-6.71999969e+01,-6.71999969e+01,0.00000000e+00
-6.70000000e+01,-6.70000000e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-7.04837461e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-6.06987695e-14,0.00000000e+00,1,4.66690483e+01,-6.70000000e+01,-6.70000000e+01,0.00000000e+00
-6.68000031e+01,-6.68000031e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.95821845e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.99223686e-14,0.00000000e+00,1,4.69518852e+01,-6.68000031e+01,-6.68000031e+01,0.00000000e+00
-6.65999985e+01,-6.65999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.86805891e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.91459380e-14,0.00000000e+00,1,4.72347336e+01,-6.65999985e+01,-6.65999985e+01,0.00000000e+00
-6.64000015e+01,-6.64000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.77790276e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.83695371e-14,0.00000000e+00,1,4.75175743e+01,-6.64000015e+01,-6.64000015e+01,0.00000000e+00
-6.61999969e+01,-6.61999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.68774321e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.75931065e-14,0.00000000e+00,1,4.78004227e+01,-6.61999969e+01,-6.61999969e+01,0.00000000e+00
-6.60000000e+01,-6.60000000e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.59758706e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.68167056e-14,0.00000000e+00,1,4.80832596e+01,-6.60000000e+01,-6.60000000e+01,0.00000000e+00
-6.58000031e+01,-6.58000031e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.50743091e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.60403047e-14,0.00000000e+00,1,4.83661003e+01,-6.58000031e+01,-6.58000031e+01,0.00000000e+00
-6.55999985e+01,-6.55999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.41727136e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.52638741e-14,0.00000000e+00,1,4.86489487e+01,-6.55999985e+01,-6.55999985e+01,0.00000000e+00
-6.54000015e+01,-6.54000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.32711521e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.44874732e-14,0.00000000e+00,1,4.89317856e+01,-6.54000015e+01,-6.54000015e+01,0.00000000e+00
-6.51999969e+01,-6.51999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.26938483e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.39903129e-14,0.00000000e+00,1,4.92146378e+01,-6.51999969e+01,-6.51999969e+01,0.00000000e+00
-6.50000000e+01,-6.50000000e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.21284775e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.35034276e-14,0.00000000e+00,1,4.94974747e+01,-6.50000000e+01,-6.50000000e+01,0.00000000e+00
-6.48000031e+01,-6.48000031e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.15631000e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.30165422e-14,0.00000000e+00,1,4.97803116e+01,-6.48000031e+01,-6.48000031e+01,0.00000000e+00
-6.45999985e+01,-6.45999985e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.09977089e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.25296384e-14,0.00000000e+00,1,5.00631638e+01,-6.45999985e+01,-6.45999985e+01,0.00000000e+00
-6.44000015e+01,-6.44000015e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.91914958e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-5.09741792e-14,0.00000000e+00,1,5.03460007e+01,-6.44000015e+01,-6.44000015e+01,0.00000000e+00
-6.41999969e+01,-6.41999969e+01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.62846854e-14,0.00000000e+00,1.00000000e+05,5.19711259e-17,3.00000000e+02,6.94447573e+02,-4.84709075e-14,0.00000000e+00,1,5.06288490e+01,-6.41999969e+01,-6.41999969e+01,0.00000000e+00
